instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
,2012-02-24,1.0,1.0,2.0,23.0,0.0,,1.0,1.0,0.38,0.3939,0.37,0.6866,10.0,76.0,86.0
9960.0,2012-02-25,1.0,,,,,,0.0,1.0,0.36,0.3333,0.43,0.3881,5.0,,61.0
9961.0,2012-02-25,1.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,0.34,,0.42,,4.0,42.0,46.0
9962.0,2012-02-25,1.0,1.0,2.0,2.0,0.0,6.0,0.0,1.0,0.32,0.303,0.45,0.2537,1.0,37.0,
9963.0,2012-02-25,1.0,,2.0,3.0,0.0,6.0,0.0,1.0,0.3,0.2727,0.45,0.2985,0.0,7.0,7.0
9964.0,2012-02-25,1.0,1.0,2.0,4.0,0.0,6.0,0.0,1.0,0.3,0.2727,0.42,0.3284,0.0,2.0,2.0
9965.0,2012-02-25,1.0,1.0,2.0,5.0,0.0,,0.0,2.0,0.3,0.2727,0.42,0.2985,,3.0,3.0
9966.0,2012-02-25,1.0,1.0,,6.0,0.0,6.0,0.0,2.0,0.3,0.2727,0.42,0.2985,1.0,12.0,13.0
9967.0,2012-02-25,1.0,1.0,2.0,7.0,0.0,,0.0,,0.28,0.2424,0.45,0.4478,3.0,20.0,23.0
9968.0,2012-02-25,1.0,1.0,2.0,8.0,0.0,6.0,,1.0,0.26,0.2273,0.48,0.2985,3.0,,93.0
9969.0,2012-02-25,1.0,1.0,2.0,9.0,,,0.0,3.0,0.22,0.19699999999999998,0.75,0.3284,15.0,107.0,122.0
9970.0,2012-02-25,1.0,1.0,2.0,10.0,0.0,6.0,0.0,1.0,0.26,0.2273,0.6,0.3582,24.0,159.0,183.0
9971.0,2012-02-25,1.0,1.0,2.0,11.0,0.0,,0.0,1.0,0.3,0.2576,0.39,0.6119,23.0,187.0,210.0
9972.0,2012-02-25,1.0,1.0,2.0,12.0,0.0,,0.0,1.0,0.32,0.2727,0.29,0.6567,41.0,217.0,258.0
9973.0,2012-02-25,1.0,1.0,,13.0,0.0,6.0,0.0,1.0,0.32,0.2879,0.31,0.4925,48.0,178.0,226.0
9974.0,2012-02-25,1.0,1.0,2.0,14.0,0.0,6.0,,1.0,0.32,0.2727,,0.5522,,181.0,216.0
9975.0,2012-02-25,1.0,1.0,2.0,15.0,0.0,6.0,0.0,1.0,0.32,0.2879,0.29,0.4179,21.0,211.0,232.0
,2012-02-25,1.0,1.0,2.0,16.0,0.0,6.0,0.0,1.0,0.32,0.2727,0.26,0.5821,32.0,163.0,195.0
9977.0,2012-02-25,1.0,,2.0,17.0,0.0,6.0,0.0,1.0,0.3,0.2727,0.33,0.3582,16.0,,159.0
9978.0,2012-02-25,1.0,1.0,2.0,,0.0,6.0,0.0,1.0,0.3,,,0.5821,7.0,126.0,133.0
9979.0,2012-02-25,1.0,1.0,2.0,19.0,0.0,6.0,0.0,1.0,0.26,0.2121,0.33,0.4478,12.0,137.0,149.0
,2012-02-25,1.0,1.0,2.0,20.0,0.0,6.0,0.0,1.0,0.26,0.2121,0.3,0.5522,10.0,95.0,105.0
9981.0,2012-02-25,1.0,1.0,2.0,21.0,0.0,6.0,0.0,1.0,0.24,0.2121,0.35,,,80.0,85.0
9982.0,2012-02-25,1.0,1.0,2.0,22.0,0.0,6.0,0.0,1.0,0.24,0.19699999999999998,0.38,0.4627,4.0,78.0,82.0
9983.0,2012-02-25,1.0,1.0,2.0,23.0,0.0,6.0,0.0,,0.24,0.19699999999999998,0.41,0.4179,7.0,84.0,91.0
,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.2121,0.41,0.3582,7.0,,
9985.0,2012-02-26,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.24,0.2121,0.44,0.3284,5.0,50.0,55.0
9986.0,2012-02-26,1.0,1.0,2.0,,0.0,0.0,0.0,1.0,0.24,0.2121,0.44,0.3284,5.0,37.0,42.0
9987.0,2012-02-26,1.0,,2.0,3.0,0.0,0.0,,1.0,,0.2273,,,0.0,21.0,21.0
9988.0,2012-02-26,,1.0,2.0,4.0,,0.0,0.0,1.0,0.24,0.2273,0.41,0.19399999999999998,1.0,5.0,6.0
9989.0,2012-02-26,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.44,0.2239,0.0,5.0,5.0
9990.0,2012-02-26,1.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.22,0.19699999999999998,,0.3284,0.0,2.0,2.0
,2012-02-26,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.2,0.1818,0.51,,2.0,20.0,22.0
9992.0,,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.2,0.19699999999999998,0.51,0.2537,2.0,57.0,
9993.0,2012-02-26,1.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.47,0.2239,11.0,76.0,87.0
9994.0,2012-02-26,1.0,1.0,,10.0,0.0,0.0,0.0,1.0,,0.2576,0.41,0.1642,27.0,161.0,
9995.0,2012-02-26,1.0,1.0,2.0,11.0,0.0,0.0,0.0,,0.28,0.2576,0.41,0.2836,43.0,184.0,227.0
,2012-02-26,1.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.3,,0.39,0.1343,49.0,256.0,305.0
9997.0,2012-02-26,1.0,1.0,2.0,13.0,0.0,0.0,0.0,1.0,0.32,0.3333,0.36,0.0,58.0,267.0,325.0
9998.0,2012-02-26,,1.0,2.0,14.0,0.0,0.0,0.0,1.0,0.34,0.3485,,0.0,,263.0,
9999.0,2012-02-26,1.0,1.0,2.0,,,0.0,0.0,,0.36,,0.29,0.0,72.0,281.0,353.0
10000.0,2012-02-26,1.0,1.0,2.0,16.0,0.0,0.0,,1.0,0.36,0.3333,0.32,0.2537,64.0,275.0,339.0
10001.0,2012-02-26,1.0,1.0,2.0,17.0,0.0,0.0,0.0,1.0,0.36,0.3485,,0.2239,,241.0,287.0
10002.0,2012-02-26,1.0,1.0,2.0,18.0,,0.0,0.0,1.0,0.34,0.3182,0.36,,17.0,199.0,216.0
10003.0,2012-02-26,1.0,1.0,2.0,19.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.34,0.1642,13.0,130.0,143.0
10004.0,2012-02-26,1.0,1.0,2.0,20.0,0.0,0.0,0.0,1.0,0.32,,0.42,0.1642,9.0,,88.0
10005.0,2012-02-26,1.0,1.0,2.0,21.0,0.0,0.0,0.0,1.0,0.3,0.303,0.45,0.1343,,75.0,83.0
10006.0,2012-02-26,,1.0,2.0,,0.0,0.0,0.0,1.0,,,0.42,0.2239,3.0,68.0,71.0
10007.0,2012-02-26,1.0,1.0,2.0,23.0,0.0,0.0,0.0,1.0,,0.2576,0.56,0.1642,5.0,59.0,64.0
10008.0,2012-02-27,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.26,0.2424,0.6,0.2537,2.0,27.0,29.0
10009.0,2012-02-27,1.0,1.0,2.0,,0.0,1.0,1.0,1.0,0.26,0.2576,0.65,0.2239,0.0,6.0,6.0
10010.0,2012-02-27,1.0,1.0,2.0,2.0,0.0,1.0,1.0,,0.26,,0.7,,0.0,4.0,4.0
10011.0,2012-02-27,1.0,1.0,2.0,,0.0,1.0,1.0,1.0,0.24,0.2424,0.75,0.1642,0.0,,2.0
10012.0,2012-02-27,1.0,1.0,2.0,4.0,,1.0,1.0,1.0,0.22,,0.8,0.1343,0.0,1.0,1.0
,2012-02-27,1.0,1.0,2.0,5.0,,1.0,1.0,1.0,0.22,0.2273,0.8,,0.0,16.0,16.0
10014.0,2012-02-27,1.0,1.0,2.0,6.0,0.0,1.0,1.0,,0.24,0.2273,0.7,0.2537,1.0,89.0,90.0
10015.0,2012-02-27,,1.0,2.0,,0.0,1.0,1.0,1.0,0.24,0.2273,0.6,,2.0,278.0,280.0
10016.0,2012-02-27,1.0,1.0,2.0,8.0,0.0,1.0,1.0,1.0,0.24,0.2424,0.6,0.0,14.0,514.0,528.0
10017.0,2012-02-27,1.0,1.0,2.0,9.0,,1.0,1.0,1.0,0.26,0.2576,0.6,0.19399999999999998,11.0,219.0,230.0
10018.0,2012-02-27,,1.0,2.0,10.0,0.0,,1.0,1.0,,0.303,0.45,0.2537,16.0,88.0,104.0
10019.0,,1.0,1.0,2.0,11.0,0.0,1.0,1.0,1.0,0.36,0.3333,0.43,0.2537,11.0,92.0,
10020.0,2012-02-27,1.0,1.0,2.0,12.0,0.0,1.0,1.0,1.0,,0.4091,0.37,0.2985,13.0,164.0,177.0
10021.0,2012-02-27,1.0,1.0,2.0,13.0,0.0,1.0,1.0,1.0,,0.4091,0.43,0.2836,23.0,159.0,182.0
10022.0,2012-02-27,1.0,1.0,,14.0,,1.0,1.0,,0.46,0.4545,0.36,0.2836,24.0,134.0,158.0
10023.0,2012-02-27,1.0,1.0,2.0,,0.0,1.0,1.0,1.0,0.52,0.5,0.25,0.4179,24.0,150.0,174.0
10024.0,2012-02-27,1.0,1.0,2.0,16.0,0.0,1.0,1.0,1.0,,0.5152,0.26,0.4478,20.0,266.0,286.0
10025.0,2012-02-27,1.0,1.0,2.0,17.0,0.0,1.0,,1.0,0.54,0.5152,0.24,0.4478,26.0,503.0,529.0
10026.0,2012-02-27,1.0,1.0,2.0,18.0,0.0,1.0,1.0,1.0,0.52,0.5,0.27,0.4179,10.0,517.0,527.0
10027.0,2012-02-27,1.0,1.0,2.0,19.0,0.0,1.0,1.0,1.0,0.5,,0.29,0.3881,16.0,318.0,334.0
10028.0,2012-02-27,1.0,1.0,,20.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.33,0.3582,11.0,208.0,219.0
10029.0,2012-02-27,1.0,1.0,2.0,21.0,0.0,1.0,1.0,1.0,0.46,,0.36,0.2836,14.0,181.0,195.0
10030.0,2012-02-27,1.0,1.0,2.0,22.0,0.0,1.0,,1.0,0.44,0.4394,0.44,0.2537,9.0,83.0,92.0
10031.0,2012-02-27,1.0,1.0,2.0,23.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.5,0.1642,,50.0,56.0
,2012-02-28,,1.0,2.0,0.0,0.0,2.0,1.0,1.0,,0.4242,0.54,0.1343,0.0,10.0,10.0
,2012-02-28,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.62,0.1642,0.0,6.0,
10034.0,2012-02-28,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,0.4,0.4091,0.54,0.1045,1.0,2.0,3.0
10035.0,2012-02-28,1.0,1.0,2.0,,0.0,2.0,,1.0,0.4,0.4091,,0.3582,0.0,6.0,6.0
10036.0,,,,,4.0,,2.0,1.0,1.0,0.32,,0.42,0.3582,0.0,2.0,2.0
10037.0,2012-02-28,1.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,0.32,0.2879,0.42,0.3582,1.0,20.0,21.0
10038.0,2012-02-28,1.0,1.0,2.0,6.0,0.0,2.0,,1.0,0.3,0.2727,0.45,0.3284,1.0,100.0,101.0
10039.0,2012-02-28,1.0,1.0,2.0,7.0,0.0,2.0,1.0,1.0,0.28,0.2576,0.45,0.2985,,313.0,325.0
10040.0,2012-02-28,1.0,,2.0,8.0,,2.0,,,0.26,0.2424,0.48,0.2836,16.0,543.0,559.0
10041.0,2012-02-28,1.0,1.0,2.0,9.0,0.0,2.0,1.0,1.0,0.28,,0.45,0.3582,7.0,225.0,232.0
10042.0,2012-02-28,1.0,1.0,2.0,10.0,,2.0,1.0,1.0,0.3,0.2727,0.42,0.2985,14.0,,132.0
10043.0,2012-02-28,1.0,1.0,2.0,11.0,0.0,2.0,1.0,1.0,0.34,0.3182,0.36,0.2537,8.0,155.0,163.0
10044.0,2012-02-28,1.0,1.0,2.0,12.0,0.0,2.0,1.0,1.0,0.36,0.3485,,0.1343,19.0,164.0,183.0
10045.0,2012-02-28,1.0,,2.0,13.0,0.0,2.0,1.0,1.0,0.36,0.3636,0.32,0.1045,16.0,174.0,190.0
10046.0,2012-02-28,1.0,1.0,,14.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.28,0.1045,13.0,121.0,134.0
10047.0,2012-02-28,1.0,1.0,,15.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.26,0.0896,17.0,,166.0
10048.0,,1.0,1.0,2.0,16.0,0.0,2.0,,1.0,,0.4242,0.28,,17.0,270.0,287.0
10049.0,2012-02-28,1.0,1.0,2.0,17.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.26,0.0896,,497.0,530.0
10050.0,2012-02-28,1.0,1.0,2.0,18.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.28,0.1642,17.0,432.0,449.0
10051.0,2012-02-28,1.0,,2.0,,0.0,2.0,1.0,1.0,0.42,,0.26,0.0,15.0,291.0,306.0
10052.0,2012-02-28,1.0,,2.0,20.0,0.0,2.0,,1.0,0.4,0.4091,0.3,0.1343,2.0,202.0,204.0
10053.0,2012-02-28,,1.0,2.0,21.0,0.0,2.0,1.0,1.0,0.34,0.3485,,0.1045,10.0,178.0,188.0
10054.0,,,1.0,2.0,22.0,0.0,2.0,1.0,1.0,0.34,0.3485,0.46,0.1045,6.0,95.0,101.0
10055.0,2012-02-28,1.0,1.0,2.0,23.0,0.0,2.0,1.0,1.0,0.32,0.303,0.53,0.2239,4.0,61.0,65.0
10056.0,2012-02-29,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.32,0.3333,0.53,0.1045,2.0,30.0,32.0
10057.0,2012-02-29,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,0.32,0.3333,0.49,,0.0,6.0,6.0
10058.0,2012-02-29,1.0,,,2.0,0.0,,1.0,1.0,0.3,,0.56,0.2239,0.0,4.0,4.0
10059.0,2012-02-29,1.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,0.28,0.303,0.7,0.0896,0.0,2.0,2.0
10060.0,,1.0,1.0,2.0,5.0,0.0,3.0,1.0,1.0,0.26,0.2879,0.75,0.0896,0.0,29.0,29.0
10061.0,2012-02-29,1.0,1.0,,6.0,0.0,3.0,,2.0,0.28,,0.75,0.0896,4.0,100.0,104.0
10062.0,2012-02-29,1.0,1.0,2.0,7.0,0.0,3.0,1.0,2.0,0.26,0.2727,0.81,0.1343,11.0,242.0,
10063.0,2012-02-29,1.0,1.0,2.0,8.0,0.0,3.0,1.0,2.0,0.28,0.2879,0.75,,2.0,114.0,116.0
10064.0,2012-02-29,1.0,1.0,,9.0,0.0,3.0,1.0,3.0,0.3,0.303,0.81,0.1642,,33.0,38.0
10065.0,2012-02-29,1.0,1.0,2.0,10.0,0.0,3.0,1.0,3.0,0.3,0.303,0.81,0.1642,0.0,10.0,10.0
10066.0,2012-02-29,1.0,1.0,2.0,11.0,0.0,3.0,1.0,3.0,0.3,0.2879,0.87,,1.0,9.0,10.0
10067.0,2012-02-29,1.0,1.0,2.0,12.0,0.0,3.0,1.0,3.0,0.32,0.303,0.93,0.3284,1.0,,70.0
10068.0,2012-02-29,1.0,1.0,2.0,13.0,0.0,3.0,1.0,2.0,0.36,0.3333,0.93,0.3582,4.0,,76.0
10069.0,2012-02-29,1.0,1.0,,14.0,0.0,3.0,1.0,2.0,0.36,0.3333,0.93,0.3582,2.0,54.0,
10070.0,2012-02-29,1.0,1.0,,15.0,0.0,3.0,1.0,,0.4,0.4091,0.82,0.2836,3.0,87.0,90.0
10071.0,2012-02-29,1.0,1.0,2.0,16.0,0.0,3.0,1.0,3.0,0.4,0.4091,0.82,0.2239,5.0,162.0,167.0
,2012-02-29,1.0,1.0,2.0,17.0,0.0,3.0,1.0,,0.4,0.4091,0.87,0.1642,7.0,246.0,
,2012-02-29,1.0,1.0,2.0,18.0,0.0,3.0,,3.0,,0.4091,0.87,0.0,11.0,181.0,192.0
10074.0,2012-02-29,1.0,,2.0,19.0,0.0,3.0,1.0,2.0,0.4,0.4091,0.87,0.1045,0.0,102.0,102.0
10075.0,2012-02-29,1.0,1.0,2.0,20.0,0.0,3.0,1.0,3.0,0.42,0.4242,0.88,0.1642,2.0,95.0,97.0
,2012-02-29,1.0,1.0,2.0,21.0,0.0,3.0,1.0,3.0,0.42,0.4242,0.88,0.1642,0.0,39.0,39.0
10077.0,2012-02-29,1.0,1.0,2.0,22.0,0.0,3.0,1.0,3.0,0.42,0.4242,0.94,,2.0,53.0,55.0
10078.0,2012-02-29,,1.0,2.0,23.0,0.0,3.0,1.0,3.0,0.42,0.4242,0.94,0.2537,3.0,,33.0
,2012-03-01,,1.0,3.0,0.0,0.0,4.0,,2.0,0.42,0.4242,,0.0,1.0,10.0,11.0
10080.0,2012-03-01,1.0,1.0,,1.0,0.0,4.0,1.0,3.0,0.46,,0.94,0.1045,0.0,12.0,12.0
10081.0,2012-03-01,1.0,1.0,,2.0,,,1.0,2.0,0.46,0.4545,0.94,0.2836,0.0,6.0,6.0
10082.0,,1.0,1.0,3.0,3.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.94,0.2239,0.0,3.0,3.0
10083.0,2012-03-01,,1.0,,4.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.88,0.19399999999999998,0.0,5.0,5.0
10084.0,2012-03-01,1.0,1.0,3.0,5.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.88,0.1642,0.0,18.0,18.0
10085.0,2012-03-01,1.0,1.0,3.0,6.0,0.0,4.0,1.0,2.0,0.42,,0.94,0.0,2.0,107.0,109.0
10086.0,2012-03-01,1.0,1.0,3.0,7.0,0.0,4.0,1.0,2.0,0.44,0.4394,0.94,0.1343,8.0,296.0,304.0
,2012-03-01,1.0,1.0,3.0,,0.0,4.0,1.0,1.0,,0.4242,0.94,0.1343,15.0,579.0,594.0
10088.0,2012-03-01,1.0,1.0,3.0,9.0,0.0,4.0,1.0,,0.46,0.4545,,0.2537,5.0,281.0,
10089.0,2012-03-01,1.0,,,10.0,0.0,4.0,1.0,1.0,0.52,0.5,0.55,0.1642,11.0,122.0,133.0
10090.0,2012-03-01,1.0,1.0,3.0,11.0,0.0,4.0,,1.0,0.56,0.5303,0.43,0.19399999999999998,19.0,149.0,168.0
10091.0,2012-03-01,1.0,1.0,3.0,12.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.37,0.2239,16.0,204.0,220.0
10092.0,2012-03-01,1.0,1.0,3.0,13.0,0.0,4.0,1.0,,0.58,0.5455,0.32,0.2537,24.0,187.0,211.0
,,1.0,1.0,3.0,14.0,,4.0,1.0,,0.58,0.5455,0.35,0.2239,37.0,174.0,
10094.0,2012-03-01,1.0,1.0,3.0,15.0,0.0,4.0,1.0,1.0,0.6,0.6212,0.31,0.2537,31.0,192.0,223.0
10095.0,2012-03-01,1.0,1.0,3.0,16.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.32,0.2985,38.0,323.0,361.0
10096.0,,1.0,1.0,3.0,17.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.35,0.2985,49.0,551.0,600.0
10097.0,2012-03-01,1.0,1.0,3.0,18.0,0.0,4.0,1.0,,0.54,0.5152,0.34,0.3582,27.0,498.0,525.0
10098.0,2012-03-01,1.0,1.0,3.0,19.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.41,0.3284,,317.0,328.0
10099.0,2012-03-01,1.0,1.0,3.0,20.0,0.0,4.0,1.0,,,0.4394,0.44,0.4179,12.0,242.0,
10100.0,2012-03-01,1.0,1.0,3.0,21.0,0.0,4.0,,1.0,0.42,,0.47,0.4627,7.0,190.0,
10101.0,2012-03-01,1.0,1.0,3.0,22.0,,4.0,,1.0,0.38,0.3939,,0.2537,3.0,123.0,126.0
10102.0,2012-03-01,1.0,1.0,3.0,23.0,0.0,4.0,1.0,1.0,,0.3485,0.5,0.2239,9.0,76.0,85.0
10103.0,2012-03-02,1.0,,3.0,0.0,0.0,5.0,1.0,1.0,,0.3333,,0.1642,1.0,45.0,46.0
10104.0,2012-03-02,1.0,1.0,3.0,1.0,,5.0,1.0,1.0,,0.3182,0.49,0.2239,,,20.0
10105.0,2012-03-02,1.0,1.0,3.0,2.0,0.0,,1.0,1.0,,0.3182,0.53,0.2836,,4.0,6.0
10106.0,2012-03-02,1.0,,3.0,3.0,0.0,,1.0,1.0,0.32,0.3182,0.57,0.19399999999999998,0.0,3.0,3.0
10107.0,2012-03-02,1.0,1.0,3.0,4.0,0.0,5.0,1.0,1.0,0.32,0.3485,0.61,0.0,0.0,2.0,2.0
,,,1.0,3.0,5.0,0.0,5.0,1.0,1.0,,0.3333,0.7,0.0,0.0,,
10109.0,2012-03-02,1.0,1.0,3.0,6.0,0.0,5.0,1.0,,0.3,0.3333,0.7,0.0,4.0,88.0,92.0
10110.0,2012-03-02,1.0,1.0,,7.0,0.0,5.0,1.0,1.0,0.3,0.3333,0.7,,4.0,258.0,262.0
10111.0,2012-03-02,1.0,,,8.0,0.0,5.0,1.0,1.0,,0.303,0.75,0.0896,16.0,533.0,
10112.0,2012-03-02,1.0,1.0,3.0,9.0,0.0,5.0,1.0,1.0,0.3,0.3333,0.81,0.0,,299.0,314.0
10113.0,2012-03-02,1.0,1.0,,10.0,0.0,5.0,1.0,1.0,0.36,0.3485,0.5,0.1642,14.0,118.0,132.0
10114.0,2012-03-02,1.0,1.0,3.0,11.0,0.0,5.0,1.0,1.0,0.38,0.3939,0.46,0.19399999999999998,40.0,,194.0
10115.0,2012-03-02,1.0,1.0,3.0,12.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.43,0.1642,40.0,194.0,234.0
10116.0,2012-03-02,1.0,1.0,3.0,13.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.44,,31.0,,222.0
,2012-03-02,1.0,1.0,3.0,,0.0,,1.0,2.0,0.44,,0.44,0.2836,29.0,176.0,205.0
,2012-03-02,1.0,1.0,3.0,15.0,0.0,5.0,1.0,2.0,0.42,0.4242,0.5,0.2985,5.0,73.0,78.0
10119.0,2012-03-02,1.0,1.0,3.0,16.0,,5.0,1.0,,0.4,0.4091,0.58,0.2985,1.0,49.0,50.0
10120.0,2012-03-02,1.0,1.0,3.0,17.0,0.0,5.0,1.0,3.0,0.36,0.3485,0.81,,5.0,123.0,128.0
10121.0,2012-03-02,1.0,1.0,,18.0,0.0,5.0,1.0,,0.36,0.3485,,0.19399999999999998,6.0,154.0,160.0
10122.0,2012-03-02,1.0,1.0,3.0,19.0,0.0,5.0,1.0,3.0,0.36,0.3485,0.87,0.19399999999999998,12.0,162.0,174.0
10123.0,2012-03-02,1.0,1.0,,20.0,0.0,5.0,1.0,2.0,0.36,0.3485,,0.19399999999999998,7.0,93.0,100.0
10124.0,2012-03-02,1.0,1.0,3.0,,0.0,5.0,1.0,3.0,0.36,,0.87,0.0896,2.0,99.0,101.0
10125.0,2012-03-02,1.0,1.0,3.0,22.0,0.0,5.0,1.0,2.0,0.36,0.3788,0.87,0.0,6.0,69.0,75.0
10126.0,2012-03-02,1.0,1.0,,23.0,0.0,5.0,1.0,2.0,0.36,0.3788,0.87,0.0,4.0,19.0,23.0
,2012-03-03,1.0,1.0,3.0,0.0,0.0,6.0,,3.0,0.36,0.3636,0.93,0.0896,1.0,21.0,22.0
10128.0,2012-03-03,1.0,1.0,3.0,1.0,0.0,6.0,,3.0,0.36,0.3788,0.93,,0.0,44.0,44.0
10129.0,2012-03-03,1.0,1.0,3.0,2.0,0.0,6.0,0.0,3.0,0.36,0.3636,0.93,0.0896,4.0,34.0,38.0
10130.0,2012-03-03,1.0,1.0,3.0,3.0,0.0,6.0,,2.0,0.36,0.3485,0.93,0.1642,1.0,,21.0
10131.0,2012-03-03,1.0,1.0,3.0,4.0,0.0,6.0,0.0,2.0,0.36,0.3485,0.93,0.19399999999999998,0.0,2.0,
10132.0,2012-03-03,1.0,1.0,3.0,5.0,0.0,6.0,0.0,2.0,0.36,0.3636,0.93,0.0896,1.0,1.0,2.0
10133.0,,1.0,1.0,3.0,6.0,0.0,6.0,0.0,2.0,0.36,,0.93,0.0896,1.0,6.0,7.0
,2012-03-03,,1.0,3.0,7.0,0.0,6.0,0.0,2.0,,0.3485,0.93,0.1343,2.0,,
10135.0,2012-03-03,1.0,1.0,3.0,8.0,,,,3.0,0.36,0.3788,,,,46.0,48.0
10136.0,2012-03-03,,1.0,3.0,9.0,0.0,,0.0,3.0,,0.3939,0.87,0.0896,7.0,87.0,94.0
10137.0,2012-03-03,1.0,1.0,3.0,10.0,0.0,,0.0,2.0,0.4,0.4091,0.87,0.0,31.0,137.0,168.0
10138.0,2012-03-03,1.0,1.0,3.0,11.0,0.0,6.0,,2.0,0.4,0.4091,0.87,0.0896,33.0,181.0,214.0
10139.0,2012-03-03,1.0,1.0,3.0,12.0,0.0,6.0,0.0,,0.42,0.4242,0.67,0.2537,47.0,,299.0
10140.0,,1.0,1.0,,,0.0,6.0,0.0,1.0,0.44,0.4394,0.51,0.2836,87.0,252.0,339.0
10141.0,2012-03-03,1.0,1.0,3.0,14.0,,6.0,0.0,2.0,0.46,0.4545,0.44,0.3582,151.0,279.0,430.0
10142.0,2012-03-03,1.0,1.0,3.0,15.0,0.0,6.0,0.0,1.0,0.48,0.4697,0.29,0.2985,145.0,254.0,399.0
10143.0,2012-03-03,,1.0,3.0,16.0,0.0,,,,0.5,0.4848,0.27,,167.0,300.0,467.0
10144.0,2012-03-03,1.0,1.0,3.0,,0.0,6.0,0.0,1.0,0.5,,0.23,0.3284,106.0,279.0,385.0
10145.0,2012-03-03,,1.0,3.0,18.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.25,,53.0,250.0,
10146.0,2012-03-03,1.0,1.0,3.0,19.0,0.0,6.0,0.0,,0.46,0.4545,0.33,,34.0,,225.0
10147.0,2012-03-03,1.0,1.0,3.0,20.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.3,0.1343,,121.0,
10148.0,2012-03-03,,1.0,,21.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.19,,24.0,130.0,
10149.0,2012-03-03,1.0,1.0,,,0.0,6.0,0.0,1.0,0.44,0.4394,0.21,0.1343,19.0,115.0,134.0
10150.0,,,1.0,3.0,23.0,0.0,6.0,0.0,1.0,0.42,0.4242,,0.0,12.0,94.0,106.0
10151.0,2012-03-04,1.0,,3.0,0.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.3,0.3582,5.0,67.0,72.0
10152.0,2012-03-04,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.38,0.3939,0.34,0.19399999999999998,16.0,60.0,76.0
10153.0,,1.0,,3.0,2.0,0.0,0.0,0.0,2.0,0.36,0.3485,0.4,0.1642,14.0,,80.0
,2012-03-04,1.0,1.0,3.0,3.0,0.0,0.0,0.0,,,0.3485,,0.1343,5.0,21.0,26.0
10155.0,2012-03-04,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.34,0.3333,0.46,0.19399999999999998,3.0,11.0,14.0
10156.0,2012-03-04,1.0,1.0,3.0,5.0,0.0,0.0,,2.0,0.34,0.3182,0.46,0.2239,0.0,5.0,5.0
10157.0,,1.0,1.0,3.0,,0.0,0.0,0.0,2.0,0.3,0.2727,0.52,0.2985,0.0,5.0,5.0
10158.0,2012-03-04,1.0,1.0,3.0,,0.0,0.0,0.0,2.0,0.3,0.2727,0.52,0.2985,2.0,21.0,23.0
10159.0,2012-03-04,1.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,,0.2727,0.52,0.3284,12.0,54.0,66.0
10160.0,2012-03-04,1.0,1.0,3.0,9.0,0.0,,0.0,1.0,0.3,0.2727,0.49,0.4478,,104.0,118.0
,2012-03-04,1.0,1.0,3.0,10.0,0.0,,0.0,1.0,0.3,0.2727,,0.3284,31.0,161.0,192.0
